170.737, 129.387, 5.363, 21.968 False
170.559, 129.389, 5.339, 22.001 False
170.382, 129.391, 5.321, 22.034 False
170.205, 129.393, 5.309, 22.067 False
170.028, 129.395, 5.303, 22.100 False
169.851, 129.397, 5.307, 22.133 False
169.673, 129.400, 5.315, 22.166 False
169.496, 129.402, 5.332, 22.199 False
169.317, 129.404, 5.352, 22.232 False
169.138, 129.406, 5.379, 22.265 False
168.958, 129.408, 5.407, 22.298 False
168.776, 129.410, 5.442, 22.331 False
168.594, 129.412, 5.477, 22.364 False
168.410, 129.414, 5.513, 22.397 False
168.225, 129.416, 5.545, 22.430 False
168.039, 129.418, 5.574, 22.463 False
167.853, 129.420, 5.598, 22.496 False
167.665, 129.422, 5.616, 22.529 False
167.478, 129.424, 5.630, 22.562 False
167.290, 129.426, 5.638, 22.595 False
167.102, 129.429, 5.644, 22.628 False
166.914, 129.431, 5.643, 22.661 False
166.726, 129.433, 5.640, 22.694 False
166.538, 129.435, 5.631, 22.727 False
166.351, 129.437, 5.622, 22.760 False
166.164, 129.439, 5.607, 22.793 False
165.978, 129.441, 5.592, 22.826 False
165.792, 129.443, 5.571, 22.859 False
165.607, 129.445, 5.551, 22.892 False
165.423, 129.446, 5.526, 22.925 False
165.239, 129.448, 5.503, 22.958 False
165.057, 129.450, 5.479, 22.991 False
164.875, 129.452, 5.462, 23.024 False
164.693, 129.454, 5.450, 23.057 False
164.512, 129.456, 5.443, 23.090 False
164.330, 129.458, 5.447, 23.123 False
164.148, 129.459, 5.455, 23.156 False
163.966, 129.461, 5.471, 23.189 False
163.783, 129.463, 5.489, 23.222 False
163.599, 129.465, 5.515, 23.255 False
163.414, 129.467, 5.542, 23.288 False
163.228, 129.469, 5.575, 23.321 False
163.041, 129.470, 5.607, 23.354 False
162.853, 129.471, 5.641, 23.387 False
162.664, 129.473, 5.672, 23.420 False
162.474, 129.474, 5.699, 23.453 False
162.283, 129.476, 5.721, 23.486 False
162.092, 129.478, 5.737, 23.519 False
161.901, 129.479, 5.749, 23.552 False
161.709, 129.481, 5.755, 23.585 False
161.517, 129.482, 5.757, 23.618 False
161.325, 129.484, 5.754, 23.651 False
161.134, 129.485, 5.750, 23.684 False
160.943, 129.487, 5.739, 23.717 False
160.752, 129.488, 5.728, 23.750 False
160.561, 129.490, 5.711, 23.783 False
160.371, 129.491, 5.694, 23.816 False
160.182, 129.493, 5.672, 23.849 False
159.994, 129.494, 5.650, 23.882 False
159.807, 129.496, 5.623, 23.915 False
159.620, 129.497, 5.596, 23.948 False
159.434, 129.499, 5.567, 23.981 False
159.250, 129.500, 5.542, 24.014 False
159.065, 129.501, 5.521, 24.047 False
158.882, 129.503, 5.506, 24.080 False
158.698, 129.504, 5.500, 24.113 False
158.515, 129.505, 5.499, 24.146 False
158.331, 129.507, 5.507, 24.179 False
158.147, 129.508, 5.518, 24.212 False
157.963, 129.509, 5.538, 24.245 False
157.777, 129.510, 5.559, 24.278 False
157.591, 129.512, 5.587, 24.311 False
157.404, 129.513, 5.616, 24.344 False
157.215, 129.514, 5.649, 24.377 False
157.026, 129.515, 5.681, 24.410 False
156.836, 129.517, 5.711, 24.443 False
156.644, 129.518, 5.736, 24.476 False
156.452, 129.519, 5.757, 24.509 False
156.260, 129.520, 5.772, 24.542 False
156.067, 129.521, 5.782, 24.575 False
155.874, 129.522, 5.788, 24.608 False
155.682, 129.523, 5.788, 24.641 False
155.489, 129.524, 5.785, 24.674 False
155.296, 129.525, 5.776, 24.707 False
155.104, 129.526, 5.766, 24.740 False
154.912, 129.527, 5.751, 24.773 False
154.721, 129.528, 5.736, 24.806 False
154.531, 129.529, 5.716, 24.839 False
154.341, 129.529, 5.696, 24.872 False
154.152, 129.530, 5.672, 24.905 False
153.963, 129.531, 5.648, 24.938 False
153.776, 129.532, 5.620, 24.971 False
153.589, 129.533, 5.597, 25.004 False
153.403, 129.534, 5.576, 25.037 False
153.218, 129.535, 5.562, 25.070 False
153.033, 129.536, 5.556, 25.103 False
152.847, 129.536, 5.554, 25.136 False
152.662, 129.537, 5.561, 25.169 False
152.476, 129.538, 5.572, 25.202 False
152.290, 129.539, 5.590, 25.235 False
152.103, 129.539, 5.611, 25.268 False
151.915, 129.540, 5.638, 25.301 False
151.726, 129.541, 5.666, 25.334 False
151.536, 129.542, 5.698, 25.367 False
151.345, 129.542, 5.728, 25.400 False
151.153, 129.542, 5.757, 25.433 False
150.960, 129.543, 5.781, 25.466 False
150.767, 129.543, 5.800, 25.499 False
150.573, 129.544, 5.814, 25.532 False
150.379, 129.544, 5.823, 25.565 False
150.185, 129.545, 5.828, 25.598 False
149.990, 129.545, 5.827, 25.631 False
149.796, 129.546, 5.824, 25.664 False
149.602, 129.546, 5.815, 25.697 False
149.409, 129.547, 5.804, 25.730 False
149.216, 129.547, 5.787, 25.763 False
149.024, 129.548, 5.770, 25.796 False
148.832, 129.548, 5.748, 25.829 False
148.641, 129.549, 5.725, 25.862 False
148.451, 129.549, 5.699, 25.895 False
148.262, 129.550, 5.674, 25.928 False
148.074, 129.550, 5.645, 25.961 False
147.886, 129.550, 5.619, 25.994 False
147.700, 129.551, 5.593, 26.027 False
147.514, 129.551, 5.573, 26.060 False
147.329, 129.551, 5.558, 26.093 False
147.144, 129.552, 5.548, 26.126 False
146.959, 129.552, 5.549, 26.159 False
146.773, 129.552, 5.554, 26.192 False
146.588, 129.553, 5.567, 26.225 False
146.401, 129.553, 5.583, 26.258 False
146.215, 129.553, 5.606, 26.291 False
146.027, 129.553, 5.630, 26.324 False
145.838, 129.553, 5.661, 26.357 False
145.648, 129.553, 5.691, 26.390 False
145.457, 129.553, 5.722, 26.423 False
145.266, 129.553, 5.749, 26.456 False
145.073, 129.553, 5.773, 26.489 False
144.880, 129.553, 5.792, 26.522 False
144.687, 129.553, 5.805, 26.555 False
144.493, 129.554, 5.815, 26.588 False
144.299, 129.554, 5.819, 26.621 False
144.105, 129.554, 5.820, 26.654 False
143.911, 129.554, 5.814, 26.687 False
143.718, 129.554, 5.807, 26.720 False
143.525, 129.554, 5.794, 26.753 False
143.332, 129.554, 5.780, 26.786 False
143.140, 129.554, 5.761, 26.819 False
142.948, 129.554, 5.742, 26.852 False
142.758, 129.554, 5.717, 26.885 False
142.568, 129.554, 5.693, 26.918 False
142.379, 129.554, 5.665, 26.951 False
142.191, 129.554, 5.640, 26.984 False
142.004, 129.554, 5.615, 27.017 False
141.817, 129.554, 5.596, 27.050 False
141.631, 129.554, 5.582, 27.083 False
141.445, 129.554, 5.574, 27.116 False
141.259, 129.554, 5.575, 27.149 False
141.073, 129.554, 5.580, 27.182 False
140.887, 129.554, 5.593, 27.215 False
140.699, 129.554, 5.609, 27.248 False
140.512, 129.554, 5.632, 27.281 False
140.323, 129.553, 5.657, 27.314 False
140.133, 129.553, 5.687, 27.347 False
139.943, 129.553, 5.717, 27.380 False
139.751, 129.553, 5.748, 27.413 False
139.559, 129.553, 5.776, 27.446 False
139.365, 129.553, 5.799, 27.479 False
139.171, 129.553, 5.818, 27.512 False
138.977, 129.553, 5.831, 27.545 False
138.782, 129.553, 5.840, 27.578 False
138.587, 129.552, 5.844, 27.611 False
138.393, 129.552, 5.844, 27.644 False
138.198, 129.552, 5.839, 27.677 False
138.004, 129.552, 5.831, 27.710 False
137.810, 129.552, 5.818, 27.743 False
137.616, 129.552, 5.805, 27.776 False
137.423, 129.551, 5.786, 27.809 False
137.231, 129.551, 5.767, 27.842 False
137.040, 129.551, 5.741, 27.875 False
136.849, 129.551, 5.716, 27.908 False
136.660, 129.551, 5.685, 27.941 False
136.471, 129.551, 5.656, 27.974 False
136.283, 129.550, 5.625, 28.007 False
136.097, 129.550, 5.598, 28.040 False
135.911, 129.550, 5.576, 28.073 False
135.725, 129.550, 5.560, 28.106 False
135.540, 129.549, 5.554, 28.139 False
135.355, 129.549, 5.551, 28.172 False
135.169, 129.549, 5.559, 28.205 False
134.984, 129.549, 5.569, 28.238 False
134.797, 129.549, 5.588, 28.271 False
134.610, 129.548, 5.608, 28.304 False
134.422, 129.548, 5.635, 28.337 False
134.234, 129.548, 5.661, 28.370 False
134.044, 129.548, 5.683, 28.403 False
133.854, 129.547, 5.700, 28.436 False
133.664, 129.547, 5.701, 28.469 False
133.474, 129.547, 5.692, 28.502 False
133.285, 129.546, 5.666, 28.535 False
133.097, 129.546, 5.628, 28.568 False
132.911, 129.546, 5.573, 28.601 False
132.728, 129.546, 5.505, 28.634 False
132.547, 129.545, 5.424, 28.667 False
132.369, 129.545, 5.331, 28.700 False
132.194, 129.545, 5.227, 28.733 False
132.024, 129.545, 5.110, 28.766 False
131.857, 129.543, 4.982, 28.799 False
131.695, 129.542, 4.838, 28.832 False
131.539, 129.542, 4.684, 28.865 False
131.387, 129.541, 4.528, 28.898 False
131.241, 129.541, 4.373, 28.931 False
131.100, 129.540, 4.217, 28.964 False
130.964, 129.540, 4.064, 28.997 False
130.833, 129.540, 3.912, 29.030 False
130.706, 129.539, 3.767, 29.063 False
130.585, 129.539, 3.627, 29.096 False
130.467, 129.538, 3.492, 29.129 False
130.354, 129.538, 3.363, 29.162 False
130.246, 129.538, 3.238, 29.195 False
130.141, 129.537, 3.118, 29.228 False
130.040, 129.537, 3.003, 29.261 False
129.942, 129.537, 2.891, 29.294 False
129.848, 129.536, 2.784, 29.327 False
129.758, 129.536, 2.681, 29.360 False
129.671, 129.536, 2.582, 29.393 False
129.587, 129.535, 2.487, 29.426 False
129.506, 129.535, 2.395, 29.459 False
129.428, 129.535, 2.307, 29.492 False
129.353, 129.535, 2.222, 29.525 False
129.281, 129.534, 2.140, 29.558 False
129.212, 129.534, 2.061, 29.591 False
129.144, 129.534, 1.986, 29.624 False
129.080, 129.534, 1.913, 29.657 False
129.018, 129.534, 1.842, 29.690 False
128.958, 129.533, 1.775, 29.723 False
128.900, 129.533, 1.710, 29.756 False
128.844, 129.533, 1.647, 29.789 False
128.791, 129.533, 1.586, 29.822 False
128.739, 129.533, 1.528, 29.855 False
128.689, 129.532, 1.472, 29.888 False
128.641, 129.532, 1.418, 29.921 False
128.595, 129.532, 1.366, 29.954 False
128.551, 129.532, 1.316, 29.987 False
128.508, 129.532, 1.268, 30.020 False
128.466, 129.532, 1.222, 30.053 False
128.427, 129.532, 1.177, 30.086 False
128.388, 129.531, 1.134, 30.119 False
128.352, 129.531, 1.058, 30.152 False
128.318, 129.531, 1.028, 30.185 False
128.285, 129.531, 0.970, 30.218 False
128.254, 129.531, 0.929, 30.251 False
128.224, 129.531, 0.878, 30.284 False
128.196, 129.531, 0.815, 30.317 False
128.171, 129.531, 0.755, 30.350 False
128.147, 129.531, 0.702, 30.383 False
128.124, 129.531, 0.658, 30.416 False
128.103, 129.530, 0.624, 30.449 False
128.083, 129.530, 0.601, 30.482 False
128.062, 129.530, 0.612, 30.515 False
128.041, 129.530, 0.640, 30.548 False
128.016, 129.530, 0.748, 30.581 False
127.988, 129.530, 0.818, 30.614 False
127.958, 129.530, 0.893, 30.647 False
127.927, 129.530, 0.927, 30.680 False
127.894, 129.530, 0.975, 30.713 False
127.859, 129.530, 1.060, 30.746 False
127.820, 129.529, 1.195, 30.779 False
127.776, 129.529, 1.322, 30.812 False
127.727, 129.529, 1.488, 30.845 False
127.671, 129.529, 1.663, 30.878 False
127.611, 129.529, 1.823, 30.911 False
127.546, 129.528, 1.966, 30.944 False
127.476, 129.528, 2.103, 30.977 False
127.402, 129.528, 2.242, 31.010 False
127.323, 129.528, 2.385, 31.043 False
127.239, 129.527, 2.531, 31.076 False
127.151, 129.527, 2.681, 31.109 False
127.057, 129.527, 2.834, 31.142 False
126.958, 129.526, 2.989, 31.175 False
126.855, 129.526, 3.146, 31.208 False
126.745, 129.526, 3.305, 31.241 False
126.631, 129.525, 3.464, 31.274 False
126.511, 129.525, 3.623, 31.307 False
126.386, 129.524, 3.782, 31.340 False
126.256, 129.524, 3.940, 31.373 False
126.120, 129.523, 4.095, 31.406 False
125.980, 129.523, 4.237, 31.439 False
125.836, 129.523, 4.371, 31.472 False
125.687, 129.522, 4.491, 31.505 False
125.535, 129.522, 4.601, 31.538 False
125.379, 129.521, 4.699, 31.571 False
125.221, 129.521, 4.788, 31.604 False
125.059, 129.520, 4.866, 31.637 False
124.896, 129.519, 4.936, 31.670 False
124.730, 129.519, 4.997, 31.703 False
124.563, 129.518, 5.054, 31.736 False
124.394, 129.518, 5.100, 31.769 False
124.223, 129.517, 5.144, 31.802 False
124.052, 129.517, 5.178, 31.835 False
123.879, 129.516, 5.211, 31.868 False
123.705, 129.516, 5.235, 31.901 False
123.530, 129.515, 5.259, 31.934 False
123.355, 129.515, 5.273, 31.967 False
123.179, 129.514, 5.286, 32.000 False
123.004, 129.514, 5.284, 32.033 False
122.828, 129.513, 5.271, 32.066 False
122.654, 129.512, 5.250, 32.099 False
122.480, 129.512, 5.232, 32.132 False
122.306, 129.511, 5.217, 32.165 False
122.133, 129.511, 5.207, 32.198 False
121.960, 129.510, 5.198, 32.231 False
121.787, 129.510, 5.192, 32.264 False
121.615, 129.509, 5.185, 32.297 False
121.442, 129.509, 5.180, 32.330 False
121.270, 129.508, 5.171, 32.363 False
121.098, 129.508, 5.163, 32.396 False
120.926, 129.507, 5.151, 32.429 False
120.755, 129.507, 5.140, 32.462 False
120.584, 129.506, 5.124, 32.495 False
120.414, 129.506, 5.109, 32.528 False
120.244, 129.505, 5.090, 32.561 False
120.075, 129.505, 5.072, 32.594 False
119.907, 129.504, 5.050, 32.627 False
119.739, 129.504, 5.028, 32.660 False
119.572, 129.503, 5.004, 32.693 False
119.406, 129.503, 4.993, 32.726 False
119.239, 129.503, 5.002, 32.759 False
119.072, 129.502, 5.007, 32.792 False
118.905, 129.502, 4.993, 32.825 False
118.740, 129.501, 4.969, 32.858 False
118.575, 129.501, 4.936, 32.891 False
118.411, 129.500, 4.901, 32.924 False
118.249, 129.500, 4.864, 32.957 False
118.088, 129.500, 4.830, 32.990 False
117.928, 129.499, 4.795, 33.023 False
117.769, 129.499, 4.763, 33.056 False
117.611, 129.498, 4.730, 33.089 False
117.455, 129.498, 4.699, 33.122 False
117.299, 129.498, 4.666, 33.155 False
117.144, 129.497, 4.635, 33.188 False
116.991, 129.497, 4.602, 33.221 False
116.838, 129.497, 4.570, 33.254 False
116.687, 129.496, 4.537, 33.287 False
116.536, 129.496, 4.506, 33.320 False
116.387, 129.495, 4.472, 33.353 False
116.239, 129.495, 4.441, 33.386 False
116.091, 129.495, 4.408, 33.419 False
115.945, 129.495, 4.377, 33.452 False
115.800, 129.494, 4.344, 33.485 False
115.656, 129.494, 4.313, 33.518 False
115.513, 129.494, 4.280, 33.551 False
115.371, 129.493, 4.249, 33.584 False
115.231, 129.493, 4.216, 33.617 False
115.091, 129.493, 4.186, 33.650 False
114.952, 129.493, 4.153, 33.683 False
114.815, 129.492, 4.122, 33.716 False
114.678, 129.492, 4.090, 33.749 False
114.542, 129.492, 4.059, 33.782 False
114.408, 129.492, 4.027, 33.815 False
114.274, 129.491, 3.996, 33.848 False
114.142, 129.491, 3.964, 33.881 False
114.011, 129.491, 3.933, 33.914 False
113.880, 129.491, 3.901, 33.947 False
113.751, 129.491, 3.870, 33.980 False
113.623, 129.490, 3.838, 34.013 False
113.496, 129.490, 3.808, 34.046 False
113.370, 129.490, 3.775, 34.079 False
113.245, 129.490, 3.745, 34.112 False
113.121, 129.491, 3.712, 34.145 False
112.998, 129.492, 3.682, 34.178 False
112.876, 129.492, 3.650, 34.211 False
112.755, 129.492, 3.621, 34.244 False
112.635, 129.492, 3.589, 34.277 False
112.516, 129.492, 3.560, 34.310 False
112.398, 129.492, 3.528, 34.343 False
112.281, 129.492, 3.498, 34.376 False
112.165, 129.492, 3.466, 34.409 False
112.051, 129.492, 3.437, 34.442 False
111.937, 129.491, 3.405, 34.475 False
111.824, 129.491, 3.376, 34.508 False
111.712, 129.491, 3.344, 34.541 False
111.601, 129.491, 3.315, 34.574 False
111.492, 129.491, 3.284, 34.607 False
111.383, 129.491, 3.255, 34.640 False
111.275, 129.491, 3.224, 34.673 False
111.169, 129.491, 3.195, 34.706 False
111.063, 129.491, 3.164, 34.739 False
110.958, 129.491, 3.135, 34.772 False
110.854, 129.491, 3.105, 34.805 False
110.752, 129.491, 3.075, 34.838 False
110.650, 129.491, 3.035, 34.871 False
110.550, 129.491, 2.980, 34.904 False
110.453, 129.491, 2.914, 34.937 False
110.358, 129.491, 2.841, 34.970 False
110.265, 129.491, 2.764, 35.003 False
110.175, 129.491, 2.683, 35.036 False
110.088, 129.491, 2.601, 35.069 False
110.004, 129.491, 2.519, 35.102 False
109.923, 129.491, 2.436, 35.135 False
109.844, 129.491, 2.355, 35.168 False
109.767, 129.491, 2.274, 35.201 False
109.694, 129.491, 2.195, 35.234 False
109.623, 129.491, 2.118, 35.267 False
109.554, 129.491, 2.043, 35.300 False
109.488, 129.491, 1.970, 35.333 False
109.424, 129.491, 1.900, 35.366 False
109.362, 129.491, 1.831, 35.399 False
109.303, 129.491, 1.765, 35.432 False
109.246, 129.491, 1.701, 35.465 False
109.191, 129.491, 1.639, 35.498 False
109.137, 129.491, 1.579, 35.531 False
109.086, 129.491, 1.521, 35.564 False
109.037, 129.491, 1.466, 35.597 False
108.989, 129.491, 1.412, 35.630 False
108.943, 129.491, 1.360, 35.663 False
108.899, 129.491, 1.310, 35.696 False
108.856, 129.491, 1.262, 35.729 False
108.815, 129.491, 1.216, 35.762 False
108.776, 129.491, 1.172, 35.795 False
108.738, 129.491, 1.129, 35.828 False
108.701, 129.491, 1.087, 35.861 False
108.666, 129.491, 1.047, 35.894 False
108.632, 129.491, 1.009, 35.927 False
108.599, 129.491, 0.972, 35.960 False
108.567, 129.491, 0.936, 35.993 False
108.537, 129.491, 0.902, 36.026 False
108.507, 129.491, 0.869, 36.059 False
108.479, 129.491, 0.837, 36.092 False
108.452, 129.491, 0.807, 36.125 False
108.425, 129.491, 0.777, 36.158 False
108.400, 129.491, 0.749, 36.191 False
108.376, 129.491, 0.721, 36.224 False
108.352, 129.491, 0.695, 36.257 False
108.330, 129.491, 0.669, 36.290 False
108.308, 129.491, 0.645, 36.323 False
108.287, 129.491, 0.621, 36.356 False
108.267, 129.491, 0.597, 36.389 False
108.247, 129.491, 0.576, 36.422 False
108.228, 129.491, 0.555, 36.455 False
108.210, 129.491, 0.535, 36.488 False
108.193, 129.491, 0.515, 36.521 False
108.176, 129.491, 0.496, 36.554 False
108.160, 129.491, 0.478, 36.587 False
108.144, 129.491, 0.461, 36.620 False
108.129, 129.491, 0.444, 36.653 False
108.115, 129.491, 0.428, 36.686 False
108.101, 129.491, 0.412, 36.719 False
108.087, 129.491, 0.397, 36.752 False
108.074, 129.491, 0.382, 36.785 False
108.062, 129.491, 0.368, 36.818 False
108.050, 129.491, 0.355, 36.851 False
108.038, 129.491, 0.342, 36.884 False
108.027, 129.491, 0.329, 36.917 False
108.017, 129.490, 0.315, 36.950 False
108.006, 129.490, 0.305, 36.983 False
107.996, 129.490, 0.294, 37.016 False
107.987, 129.490, 0.283, 37.049 False
107.978, 129.490, 0.273, 37.082 False
107.969, 129.490, 0.263, 37.115 False
107.960, 129.490, 0.253, 37.148 False
107.952, 129.490, 0.244, 37.181 False
107.944, 129.490, 0.235, 37.214 False
107.936, 129.490, 0.226, 37.247 False
107.929, 129.490, 0.218, 37.280 False
107.922, 129.490, 0.210, 37.313 False
107.915, 129.490, 0.203, 37.346 False
107.908, 129.490, 0.195, 37.379 False
107.902, 129.491, 0.187, 37.412 False
107.896, 129.491, 0.180, 37.445 False
107.890, 129.491, 0.174, 37.478 False
107.884, 129.491, 0.167, 37.511 False
107.879, 129.491, 0.161, 37.544 False
107.874, 129.491, 0.156, 37.577 False
107.869, 129.491, 0.150, 37.610 False
107.864, 129.491, 0.144, 37.643 False
107.859, 129.491, 0.139, 37.676 False
107.855, 129.491, 0.134, 37.709 False
107.850, 129.491, 0.129, 37.742 False
107.846, 129.491, 0.124, 37.775 False
107.842, 129.491, 0.120, 37.808 False
107.838, 129.491, 0.116, 37.841 False
107.834, 129.491, 0.111, 37.874 False
107.831, 129.491, 0.107, 37.907 False
107.827, 129.491, 0.103, 37.940 False
107.824, 129.491, 0.100, 37.973 False
107.820, 129.491, 0.096, 38.006 False
107.817, 129.491, 0.092, 38.039 False
107.814, 129.491, 0.089, 38.072 False
107.811, 129.491, 0.086, 38.105 False
107.809, 129.491, 0.083, 38.138 False
107.806, 129.491, 0.080, 38.171 False
107.803, 129.491, 0.077, 38.204 False
107.801, 129.490, 0.074, 38.237 False
107.798, 129.490, 0.071, 38.270 False
107.796, 129.490, 0.068, 38.303 False
107.794, 129.490, 0.066, 38.336 False
107.794, 129.490, 0.003, 38.369 False
107.793, 129.491, 0.034, 38.402 False
107.792, 129.491, 0.035, 38.435 False
107.790, 129.491, 0.039, 38.468 False
107.789, 129.491, 0.041, 38.501 False
107.787, 129.491, 0.042, 38.534 False
107.786, 129.491, 0.043, 38.567 False
107.784, 129.491, 0.043, 38.600 False
107.783, 129.491, 0.043, 38.633 False
107.782, 129.491, 0.042, 38.666 False
107.780, 129.491, 0.041, 38.699 False
107.779, 129.491, 0.040, 38.732 False
107.777, 129.491, 0.039, 38.765 False
107.776, 129.491, 0.038, 38.798 False
107.775, 129.491, 0.037, 38.831 False
107.774, 129.491, 0.036, 38.864 False
107.772, 129.491, 0.035, 38.897 False
107.771, 129.491, 0.034, 38.930 False
107.770, 129.491, 0.033, 38.963 False
107.769, 129.491, 0.032, 38.996 False
107.768, 129.491, 0.031, 39.029 False
107.767, 129.491, 0.029, 39.062 False
107.766, 129.491, 0.028, 39.095 False
107.766, 129.490, 0.006, 39.128 False
107.766, 129.490, 0.007, 39.161 False
107.766, 129.490, 0.008, 39.194 False
107.766, 129.490, 0.008, 39.227 False
107.766, 129.490, 0.009, 39.260 False
107.766, 129.490, 0.011, 39.293 False
107.766, 129.490, 0.013, 39.326 False
107.765, 129.490, 0.017, 39.359 False
107.765, 129.490, 0.021, 39.392 False
107.765, 129.491, 0.030, 39.425 False
107.764, 129.491, 0.033, 39.458 False
107.763, 129.492, 0.046, 39.491 False
107.761, 129.493, 0.070, 39.524 False
107.759, 129.495, 0.081, 39.557 False
107.756, 129.498, 0.091, 39.590 False
107.751, 129.501, 0.134, 39.623 False
107.746, 129.504, 0.142, 39.656 False
107.740, 129.507, 0.193, 39.689 False
107.731, 129.511, 0.281, 39.722 False
107.719, 129.516, 0.367, 39.755 False
107.705, 129.520, 0.419, 39.788 False
107.690, 129.523, 0.487, 39.821 False
107.673, 129.527, 0.502, 39.854 False
107.655, 129.530, 0.555, 39.887 False
107.633, 129.535, 0.655, 39.920 False
107.611, 129.538, 0.666, 39.953 False
107.589, 129.542, 0.686, 39.986 False
107.565, 129.546, 0.717, 40.019 False
107.541, 129.551, 0.753, 40.052 False
107.513, 129.554, 0.842, 40.085 False
107.484, 129.559, 0.890, 40.118 False
107.453, 129.563, 0.955, 40.151 False
107.420, 129.568, 1.011, 40.184 False
107.386, 129.572, 1.033, 40.217 False
107.352, 129.577, 1.052, 40.250 False
107.316, 129.581, 1.078, 40.283 False
107.280, 129.586, 1.108, 40.316 False
107.242, 129.591, 1.153, 40.349 False
107.203, 129.596, 1.198, 40.382 False
107.162, 129.601, 1.253, 40.415 False
107.119, 129.607, 1.302, 40.448 False
107.074, 129.612, 1.357, 40.481 False
107.028, 129.618, 1.404, 40.514 False
106.980, 129.624, 1.456, 40.547 False
106.931, 129.630, 1.501, 40.580 False
106.880, 129.636, 1.550, 40.613 False
106.828, 129.642, 1.593, 40.646 False
106.774, 129.648, 1.640, 40.679 False
106.718, 129.655, 1.683, 40.712 False
106.661, 129.662, 1.730, 40.745 False
106.603, 129.669, 1.772, 40.778 False
106.543, 129.676, 1.817, 40.811 False
106.482, 129.684, 1.860, 40.844 False
106.419, 129.691, 1.905, 40.877 False
106.355, 129.699, 1.946, 40.910 False
106.290, 129.706, 1.985, 40.943 False
106.223, 129.714, 2.021, 40.976 False
106.155, 129.721, 2.056, 41.009 False
106.086, 129.726, 2.085, 41.042 False
106.016, 129.730, 2.115, 41.075 False
105.945, 129.735, 2.142, 41.108 False
105.874, 129.740, 2.168, 41.141 False
105.801, 129.744, 2.190, 41.174 False
105.728, 129.749, 2.212, 41.207 False
105.654, 129.753, 2.232, 41.240 False
105.579, 129.756, 2.251, 41.273 False
105.504, 129.760, 2.268, 41.306 False
105.428, 129.763, 2.286, 41.339 False
105.351, 129.766, 2.300, 41.372 False
105.275, 129.770, 2.315, 41.405 False
105.197, 129.772, 2.327, 41.438 False
105.119, 129.775, 2.341, 41.471 False
105.041, 129.777, 2.351, 41.504 False
104.963, 129.780, 2.364, 41.537 False
104.884, 129.780, 2.367, 41.570 False
104.805, 129.778, 2.369, 41.603 False
104.726, 129.775, 2.379, 41.636 False
104.646, 129.772, 2.393, 41.669 False
104.566, 129.770, 2.406, 41.702 False
104.485, 129.769, 2.418, 41.735 False
104.404, 129.766, 2.420, 41.768 False
104.323, 129.764, 2.428, 41.801 False
104.242, 129.760, 2.431, 41.834 False
104.161, 129.758, 2.440, 41.867 False
104.080, 129.755, 2.447, 41.900 False
103.998, 129.754, 2.453, 41.933 False
103.916, 129.751, 2.455, 41.966 False
103.834, 129.748, 2.460, 41.999 False
103.752, 129.745, 2.463, 42.032 False
103.670, 129.743, 2.468, 42.065 False
103.588, 129.739, 2.470, 42.098 False
103.505, 129.736, 2.474, 42.131 False
103.423, 129.731, 2.475, 42.164 False
103.340, 129.727, 2.480, 42.197 False
103.258, 129.722, 2.480, 42.230 False
103.175, 129.717, 2.483, 42.263 False
103.092, 129.711, 2.486, 42.296 False
103.010, 129.705, 2.489, 42.329 False
102.927, 129.697, 2.482, 42.362 False
102.845, 129.689, 2.485, 42.395 False
102.762, 129.679, 2.484, 42.428 False
102.680, 129.669, 2.492, 42.461 False
102.597, 129.658, 2.489, 42.494 False
102.514, 129.647, 2.495, 42.527 False
102.432, 129.635, 2.492, 42.560 False
102.349, 129.624, 2.498, 42.593 False
102.267, 129.610, 2.494, 42.626 False
102.184, 129.598, 2.500, 42.659 False
102.102, 129.583, 2.496, 42.692 False
102.020, 129.570, 2.502, 42.725 False
101.937, 129.557, 2.508, 42.758 False
101.854, 129.544, 2.509, 42.791 False
101.771, 129.531, 2.511, 42.824 False
101.688, 129.520, 2.513, 42.857 False
101.606, 129.506, 2.505, 42.890 False
101.523, 129.496, 2.508, 42.923 False
101.440, 129.487, 2.511, 42.956 False
101.357, 129.475, 2.509, 42.989 False
101.275, 129.461, 2.499, 43.022 False
101.193, 129.443, 2.489, 43.055 False
101.111, 129.428, 2.505, 43.088 False
101.028, 129.419, 2.506, 43.121 False
100.945, 129.408, 2.507, 43.154 False
100.863, 129.393, 2.501, 43.187 False
100.782, 129.375, 2.487, 43.220 False
100.701, 129.356, 2.492, 43.253 False
100.620, 129.335, 2.490, 43.286 False
100.539, 129.314, 2.497, 43.319 False
100.458, 129.292, 2.495, 43.352 False
100.378, 129.269, 2.501, 43.385 False
100.297, 129.246, 2.497, 43.418 False
100.217, 129.222, 2.502, 43.451 False
100.137, 129.197, 2.499, 43.484 False
100.057, 129.172, 2.503, 43.517 False
99.978, 129.145, 2.496, 43.550 False
99.898, 129.119, 2.506, 43.583 False
99.819, 129.091, 2.498, 43.616 False
99.740, 129.064, 2.506, 43.649 False
99.661, 129.034, 2.498, 43.682 False
99.582, 129.006, 2.507, 43.715 False
99.504, 128.975, 2.499, 43.748 False
99.425, 128.945, 2.507, 43.781 False
99.348, 128.914, 2.500, 43.814 False
99.270, 128.882, 2.508, 43.847 False
99.193, 128.849, 2.500, 43.880 False
99.115, 128.817, 2.508, 43.913 False
